date,level_1,level_2,level_3,lati,longti,refugee,sum_1,sum_2,sum_3,sum
2014/6/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82361,213675,82361,82361,2499712,
2014/6/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82168,213504,82168,82168,2499855,
2014/6/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81975,213333,81975,81975,2500777,
2014/5/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81782,213162,81782,81782,2495396,
2014/5/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81588,212990,81588,81588,2497378,
2014/5/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81395,212819,81395,81395,2499389,
2014/5/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81202,212648,81202,81202,2497234,
2014/5/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81009,212477,81009,81009,2495041,
2014/5/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80815,212306,80815,80815,2494324,
2014/5/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80622,212135,80622,80622,2493224,
2014/5/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80429,211963,80429,80429,2487401,
2014/5/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80236,211792,80236,80236,2481578,
2014/5/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80043,211621,80043,80043,2475754,
2014/5/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79849,211450,79849,79849,2474718,
2014/5/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79656,211279,79656,79656,2472894,
2014/5/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79463,211108,79463,79463,2470494,
2014/5/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79270,210936,79270,79270,2468180,
2014/5/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79076,210765,79076,79076,2465867,
2014/5/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78883,210594,78883,78883,2463957,
2014/5/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78690,210423,78690,78690,2462047,
2014/5/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78372,210110,78372,78372,2459894,
2014/5/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78053,209797,78053,78053,2457817,
2014/5/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77735,209483,77735,77735,2455200,
2014/5/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77416,209170,77416,77416,2455125,
2014/5/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77098,208857,77098,77098,2453106,
2014/5/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76780,208544,76780,76780,2449405,
2014/5/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76461,208231,76461,76461,2445704,
2014/5/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76143,207917,76143,76143,2443246,
2014/5/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75824,207604,75824,75824,2440796,
2014/5/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75506,207291,75506,75506,2438960,
2014/5/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75188,206978,75188,75188,2437920,
2014/5/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74869,206665,74869,74869,2437024,
2014/5/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74551,206351,74551,74551,2436128,
2014/5/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74232,206038,74232,74232,2434844,
2014/4/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73914,205725,73914,73914,2433895,
2014/4/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73680,205478,73680,73680,2418774,
2014/4/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73447,205232,73447,73447,2415998,
2014/4/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73213,204985,73213,73213,2414250,
2014/4/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72979,204738,72979,72979,2412504,
2014/4/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72745,204492,72745,72745,2411084,
2014/4/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72512,204245,72512,72512,2401229,
2014/4/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72278,203998,72278,72278,2399524,
2014/4/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72044,203751,72044,72044,2397832,
2014/4/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71810,203505,71810,71810,2397184,
2014/4/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71577,203258,71577,71577,2396386,
2014/4/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71343,203011,71343,71343,2394809,
2014/4/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71109,202765,71109,71109,2393232,
2014/4/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,70875,202518,70875,70875,2391654,
2014/4/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,70642,202271,70642,70642,2387972,
2014/4/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,70408,202024,70408,70408,2385898,
2014/4/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71121,203122,71121,71121,2384385,
2014/4/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71834,204219,71834,71834,2384314,
2014/4/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72547,205316,72547,72547,2375563,
2014/4/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73260,206413,73260,73260,2366623,
2014/4/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73973,207510,73973,73973,2357682,
2014/4/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74686,208607,74686,74686,2348679,
2014/4/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75399,209705,75399,75399,2347636,
2014/4/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76112,210802,76112,76112,2346654,
2014/4/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76824,211899,76824,76824,2345983,
2014/4/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77537,212996,77537,77537,2346148,
2014/4/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78250,214093,78250,78250,2339210,
2014/4/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78963,215190,78963,78963,2332271,
2014/4/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79676,216288,79676,79676,2330680,
2014/4/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80389,217385,80389,80389,2328811,
2014/3/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81102,218482,81102,81102,2327129,
2014/3/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81815,219579,81815,81815,2327658,
2014/3/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81827,219895,81827,81827,2321380,
2014/3/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81840,220211,81840,81840,2315102,
2014/3/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81852,220527,81852,81852,2308180,
2014/3/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81864,220843,81864,81864,2305868,
2014/3/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81876,221159,81876,81876,2303458,
2014/3/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81889,221475,81889,81889,2299965,
2014/3/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81901,221791,81901,81901,2298399,
2014/3/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82067,222077,82067,82067,2295654,
2014/3/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82232,222363,82232,82232,2293161,
2014/3/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82398,222649,82398,82398,2290668,
2014/3/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82563,222935,82563,82563,2287730,
2014/3/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82729,223221,82729,82729,2285600,
2014/3/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82894,223507,82894,82894,2283362,
2014/3/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83060,223793,83060,83060,2283478,
2014/3/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83225,224079,83225,83225,2279836,
2014/3/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83391,224364,83391,83391,2276010,
2014/3/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83557,224650,83557,83557,2272184,
2014/3/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83722,224936,83722,83722,2270448,
2014/3/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83888,225222,83888,83888,2268546,
2014/3/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84053,225508,84053,84053,2265386,
2014/3/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84219,225794,84219,84219,2264875,
2014/3/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84384,226080,84384,84384,2260360,
2014/3/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84550,226366,84550,84550,2255845,
2014/3/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84715,226652,84715,84715,2249543,
2014/3/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84881,226938,84881,84881,2248051,
2014/3/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84713,226660,84713,84713,2245098,
2014/3/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84546,226382,84546,84546,2242391,
2014/3/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84378,226104,84378,84378,2240972,
2014/3/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84211,225826,84211,84211,2239795,
2014/2/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,84043,225548,84043,84043,2238618,
2014/2/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83955,225320,83955,83955,2231967,
2014/2/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83867,225092,83867,83867,2228778,
2014/2/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83778,224864,83778,83778,2225973,
2014/2/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83690,224636,83690,83690,2222854,
2014/2/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83602,224408,83602,83602,2221126,
2014/2/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83592,224267,83592,83592,2217376,
2014/2/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83583,224125,83583,83583,2213628,
2014/2/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83573,223984,83573,83573,2208894,
2014/2/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83564,223843,83564,83564,2205502,
2014/2/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83554,223702,83554,83554,2203195,
2014/2/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83545,223561,83545,83545,2200360,
2014/2/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83535,223420,83535,83535,2200375,
2014/2/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83526,223279,83526,83526,2197423,
2014/2/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83516,223138,83516,83516,2194472,
2014/2/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83507,222997,83507,83507,2188996,
2014/2/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83497,222856,83497,83497,2194980,
2014/2/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83488,222715,83488,83488,2201050,
2014/2/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83478,222574,83478,83478,2207822,
2014/2/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,83178,222186,83178,83178,2205921,
2014/2/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82878,221798,82878,82878,2202093,
2014/2/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82578,221410,82578,82578,2198265,
2014/2/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,82279,221022,82279,82279,2193227,
2014/2/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81979,220634,81979,81979,2188080,
2014/2/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81679,220246,81679,81679,2182881,
2014/2/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81379,219858,81379,81379,2180124,
2014/2/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,81079,219470,81079,81079,2179168,
2014/2/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80779,219082,80779,80779,2173400,
2014/1/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80479,218694,80479,80479,2167632,
2014/1/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,80180,218306,80180,80180,2160615,
2014/1/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79880,217918,79880,79880,2157388,
2014/1/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79580,217530,79580,79580,2154423,
2014/1/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79280,217142,79280,79280,2150968,
2014/1/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79214,217002,79214,79214,2148918,
2014/1/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79149,216862,79149,79149,2146808,
2014/1/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79083,216723,79083,79083,2144698,
2014/1/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,79018,216583,79018,79018,2141410,
2014/1/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78952,216443,78952,78952,2138126,
2014/1/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78863,216241,78863,78863,2134240,
2014/1/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78774,216039,78774,78774,2130805,
2014/1/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78684,215837,78684,78684,2128216,
2014/1/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78595,215635,78595,78595,2123849,
2014/1/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78506,215433,78506,78506,2119646,
2014/1/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78416,215231,78416,78416,2115444,
2014/1/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78327,215028,78327,78327,2111999,
2014/1/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78238,214826,78238,78238,2108421,
2014/1/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78149,214624,78149,78149,2107067,
2014/1/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,78060,214422,78060,78060,2105264,
2014/1/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77970,214220,77970,77970,2102950,
2014/1/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77881,214018,77881,77881,2100637,
2014/1/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77792,213816,77792,77792,2095276,
2014/1/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77702,213614,77702,77702,2091437,
2014/1/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77613,213411,77613,77613,2087989,
2014/1/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77524,213209,77524,77524,2084918,
2014/1/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77476,213072,77476,77476,2083444,
2014/1/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77428,212934,77428,77428,2080634,
2014/1/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77380,212797,77380,77380,2077824,
2014/1/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77332,212659,77332,77332,2074733,
2014/1/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77284,212522,77284,77284,2071753,
2013/12/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77236,212384,77236,77236,2070266,
2013/12/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77188,212247,77188,77188,2085980,
2013/12/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77140,212109,77140,77140,2101945,
2013/12/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77092,211972,77092,77092,2099934,
2013/12/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,77044,211834,77044,77044,2097924,
2013/12/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76996,211697,76996,76996,2094505,
2013/12/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76948,211559,76948,76948,2092128,
2013/12/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76900,211422,76900,76900,2089275,
2013/12/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76852,211284,76852,76852,2087009,
2013/12/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76804,211147,76804,76804,2084839,
2013/12/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76756,211009,76756,76756,2082837,
2013/12/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76708,210872,76708,76708,2080835,
2013/12/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76660,210734,76660,76660,2078833,
2013/12/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76612,210597,76612,76612,2076920,
2013/12/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76546,210405,76546,76546,2074339,
2013/12/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76479,210212,76479,76479,2071773,
2013/12/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76412,210020,76412,76412,2066449,
2013/12/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76346,209827,76346,76346,2061019,
2013/12/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76280,209635,76280,76280,2055682,
2013/12/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76213,209443,76213,76213,2050345,
2013/12/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76074,209147,76074,76074,2048315,
2013/12/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75935,208851,75935,75935,2044952,
2013/12/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75796,208555,75796,75796,2041120,
2013/12/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75657,208259,75657,75657,2039668,
2013/12/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75518,207963,75518,75518,2037148,
2013/12/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75379,207667,75379,75379,2034628,
2013/12/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75240,207371,75240,75240,2030589,
2013/12/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75101,207074,75101,75101,2027320,
2013/12/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74892,206623,74892,74892,2024232,
2013/12/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74683,206172,74683,74683,2020824,
2013/12/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74983,206549,74983,74983,2019647,
2013/11/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75283,206925,75283,75283,2018470,
2013/11/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75583,207301,75583,75583,2011854,
2013/11/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75883,207678,75883,75883,2005237,
2013/11/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76183,208054,76183,76183,2001688,
2013/11/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76120,207467,76120,76120,1996325,
2013/11/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,76008,207321,76008,76008,1992152,
2013/11/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75896,207175,75896,75896,1989970,
2013/11/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75784,207030,75784,75784,1987834,
2013/11/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75672,206884,75672,75672,1985698,
2013/11/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75560,206738,75560,75560,1983563,
2013/11/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,75448,206592,75448,75448,1979933,
2013/11/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,74452,205396,74452,74452,1976273,
2013/11/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,73457,204200,73457,73457,1971447,
2013/11/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72461,203005,72461,72461,1968659,
2013/11/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72361,202812,72361,72361,1965376,
2013/11/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72262,202619,72262,72262,1962094,
2013/11/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72162,202426,72162,72162,1958700,
2013/11/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,72063,202233,72063,72063,1955911,
2013/11/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71963,202040,71963,71963,1952579,
2013/11/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71745,201667,71745,71745,1948185,
2013/11/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71527,201293,71527,71527,1952562,
2013/11/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71420,201030,71420,71420,1957098,
2013/11/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71313,200767,71313,71313,1961634,
2013/11/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71205,200503,71205,71205,1935494,
2013/11/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,71098,200240,71098,71098,1939769,
2013/11/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,70991,199977,70991,70991,1940731,
2013/11/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,69205,197547,69205,69205,1936248,
2013/11/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,67418,195117,67418,67418,1932991,
2013/11/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,65632,192687,65632,65632,1929591,
2013/11/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,63846,190257,63846,63846,1923637,
2013/10/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,62059,187827,62059,62059,1917356,
2013/10/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,60273,185397,60273,60273,1911559,
2013/10/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,58486,182967,58486,58486,1917711,
2013/10/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,56700,180537,56700,56700,1912190,
2013/10/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,54914,178107,54914,54914,1908446,
2013/10/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,53127,175676,53127,53127,1904861,
2013/10/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,51341,173246,51341,51341,1901276,
2013/10/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,49555,170816,49555,49555,1892809,
2013/10/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,47768,168386,47768,47768,1887121,
2013/10/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45982,165956,45982,45982,1880784,
2013/10/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45800,165700,45800,45800,1877355,
2013/10/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45637,165419,45637,45637,1875353,
2013/10/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45606,165360,45606,45606,1873696,
2013/10/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45574,165302,45574,45574,1871960,
2013/10/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45543,165243,45543,45543,1870223,
2013/10/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45511,165185,45511,45511,1867284,
2013/10/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45480,165126,45480,45480,1865763,
2013/10/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45448,165068,45448,45448,1864243,
2013/10/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45417,165009,45417,45417,1862920,
2013/10/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45382,164932,45382,45382,1861460,
2013/10/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45348,164854,45348,45348,1859999,
2013/10/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45313,164777,45313,45313,1858494,
2013/10/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45125,164391,45125,45125,1853244,
2013/10/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44952,163967,44952,44952,1849424,
2013/10/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44784,163489,44784,44784,1844659,
2013/10/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44834,163916,44834,44834,1842020,
2013/10/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44760,163786,44760,44760,1838824,
2013/10/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44685,163656,44685,44685,1835628,
2013/10/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44611,163525,44611,44611,1832313,
2013/10/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,45050,164371,45050,45050,1829708,
2013/10/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44806,163973,44806,44806,1825119,
2013/9/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44623,163686,44623,44623,1818971,
2013/9/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44440,163383,44440,44440,1814546,
2013/9/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44368,163258,44368,44368,1810300,
2013/9/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44296,163134,44296,44296,1806054,
2013/9/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44224,163009,44224,44224,1800219,
2013/9/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,44032,162573,44032,44032,1795679,
2013/9/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43841,162138,43841,43841,1576785,
