date,refugee,level_1,level_2,level_3,lati,longti
9/22/13,136665,LBN,Beirut,Beirut,33.887,35.5127
9/23/13,137102,LBN,Beirut,Beirut,33.887,35.5127
9/24/13,138108,LBN,Beirut,Beirut,33.887,35.5127
9/25/13,138985.33,LBN,Beirut,Beirut,33.887,35.5127
9/26/13,139862.67,LBN,Beirut,Beirut,33.887,35.5127
9/27/13,140740,LBN,Beirut,Beirut,33.887,35.5127
9/28/13,141048.67,LBN,Beirut,Beirut,33.887,35.5127
9/29/13,141357.33,LBN,Beirut,Beirut,33.887,35.5127
9/30/13,141666,LBN,Beirut,Beirut,33.887,35.5127
10/1/13,142596,LBN,Beirut,Beirut,33.887,35.5127
10/2/13,143484,LBN,Beirut,Beirut,33.887,35.5127
10/3/13,144258,LBN,Beirut,Beirut,33.887,35.5127
10/4/13,145156,LBN,Beirut,Beirut,33.887,35.5127
10/5/13,145441,LBN,Beirut,Beirut,33.887,35.5127
10/6/13,145726,LBN,Beirut,Beirut,33.887,35.5127
10/7/13,146011,LBN,Beirut,Beirut,33.887,35.5127
10/8/13,146883,LBN,Beirut,Beirut,33.887,35.5127
10/9/13,147727,LBN,Beirut,Beirut,33.887,35.5127
10/10/13,148632,LBN,Beirut,Beirut,33.887,35.5127
10/11/13,148836.75,LBN,Beirut,Beirut,33.887,35.5127
10/12/13,149041.5,LBN,Beirut,Beirut,33.887,35.5127
10/13/13,149246.25,LBN,Beirut,Beirut,33.887,35.5127
10/14/13,149451,LBN,Beirut,Beirut,33.887,35.5127
10/15/13,149882,LBN,Beirut,Beirut,33.887,35.5127
10/16/13,150313,LBN,Beirut,Beirut,33.887,35.5127
10/17/13,151066,LBN,Beirut,Beirut,33.887,35.5127
10/18/13,151805.5,LBN,Beirut,Beirut,33.887,35.5127
10/19/13,152545,LBN,Beirut,Beirut,33.887,35.5127
10/20/13,152973.5,LBN,Beirut,Beirut,33.887,35.5127
10/21/13,153402,LBN,Beirut,Beirut,33.887,35.5127
10/22/13,154235,LBN,Beirut,Beirut,33.887,35.5127
10/23/13,155085,LBN,Beirut,Beirut,33.887,35.5127
10/24/13,156033,LBN,Beirut,Beirut,33.887,35.5127
10/25/13,156745,LBN,Beirut,Beirut,33.887,35.5127
10/26/13,156997.33,LBN,Beirut,Beirut,33.887,35.5127
10/27/13,157249.67,LBN,Beirut,Beirut,33.887,35.5127
10/28/13,157502,LBN,Beirut,Beirut,33.887,35.5127
10/29/13,158453,LBN,Beirut,Beirut,33.887,35.5127
10/30/13,159260.5,LBN,Beirut,Beirut,33.887,35.5127
10/31/13,160068,LBN,Beirut,Beirut,33.887,35.5127
11/1/13,160802,LBN,Beirut,Beirut,33.887,35.5127
11/2/13,161536,LBN,Beirut,Beirut,33.887,35.5127
11/3/13,161817.33,LBN,Beirut,Beirut,33.887,35.5127
11/4/13,162098.67,LBN,Beirut,Beirut,33.887,35.5127
11/5/13,162380,LBN,Beirut,Beirut,33.887,35.5127
11/6/13,158042,LBN,Beirut,Beirut,33.887,35.5127
11/7/13,158533,LBN,Beirut,Beirut,33.887,35.5127
11/8/13,159343,LBN,Beirut,Beirut,33.887,35.5127
11/9/13,159597.67,LBN,Beirut,Beirut,33.887,35.5127
11/10/13,159852.33,LBN,Beirut,Beirut,33.887,35.5127
11/11/13,160107,LBN,Beirut,Beirut,33.887,35.5127
11/12/13,161779,LBN,Beirut,Beirut,33.887,35.5127
11/13/13,162610,LBN,Beirut,Beirut,33.887,35.5127
11/14/13,163440,LBN,Beirut,Beirut,33.887,35.5127
11/15/13,164595,LBN,Beirut,Beirut,33.887,35.5127
11/16/13,164835,LBN,Beirut,Beirut,33.887,35.5127
11/17/13,165075,LBN,Beirut,Beirut,33.887,35.5127
11/18/13,165315,LBN,Beirut,Beirut,33.887,35.5127
11/19/13,166064,LBN,Beirut,Beirut,33.887,35.5127
11/20/13,166847,LBN,Beirut,Beirut,33.887,35.5127
11/21/13,167772,LBN,Beirut,Beirut,33.887,35.5127
11/22/13,167938,LBN,Beirut,Beirut,33.887,35.5127
11/23/13,168104,LBN,Beirut,Beirut,33.887,35.5127
11/24/13,168270,LBN,Beirut,Beirut,33.887,35.5127
11/25/13,168436,LBN,Beirut,Beirut,33.887,35.5127
11/26/13,169122,LBN,Beirut,Beirut,33.887,35.5127
11/27/13,169905,LBN,Beirut,Beirut,33.887,35.5127
11/28/13,170794,LBN,Beirut,Beirut,33.887,35.5127
11/29/13,171434.5,LBN,Beirut,Beirut,33.887,35.5127
11/30/13,172075,LBN,Beirut,Beirut,33.887,35.5127
12/1/13,172078,LBN,Beirut,Beirut,33.887,35.5127
12/2/13,172081,LBN,Beirut,Beirut,33.887,35.5127
12/3/13,172872,LBN,Beirut,Beirut,33.887,35.5127
12/4/13,173507,LBN,Beirut,Beirut,33.887,35.5127
12/5/13,174333,LBN,Beirut,Beirut,33.887,35.5127
12/6/13,175114,LBN,Beirut,Beirut,33.887,35.5127
12/7/13,175337,LBN,Beirut,Beirut,33.887,35.5127
12/8/13,175560,LBN,Beirut,Beirut,33.887,35.5127
12/9/13,175783,LBN,Beirut,Beirut,33.887,35.5127
12/10/13,176896,LBN,Beirut,Beirut,33.887,35.5127
12/11/13,177717,LBN,Beirut,Beirut,33.887,35.5127
12/12/13,178444,LBN,Beirut,Beirut,33.887,35.5127
12/13/13,179146.5,LBN,Beirut,Beirut,33.887,35.5127
12/14/13,179849,LBN,Beirut,Beirut,33.887,35.5127
12/15/13,180410.5,LBN,Beirut,Beirut,33.887,35.5127
12/16/13,180972,LBN,Beirut,Beirut,33.887,35.5127
12/17/13,181886.5,LBN,Beirut,Beirut,33.887,35.5127
12/18/13,182801,LBN,Beirut,Beirut,33.887,35.5127
12/19/13,182048,LBN,Beirut,Beirut,33.887,35.5127
12/20/13,182680,LBN,Beirut,Beirut,33.887,35.5127
12/21/13,183312,LBN,Beirut,Beirut,33.887,35.5127
12/22/13,183944,LBN,Beirut,Beirut,33.887,35.5127
12/23/13,184576,LBN,Beirut,Beirut,33.887,35.5127
12/24/13,184984.67,LBN,Beirut,Beirut,33.887,35.5127
12/25/13,185393.33,LBN,Beirut,Beirut,33.887,35.5127
12/26/13,185802,LBN,Beirut,Beirut,33.887,35.5127
12/27/13,186646,LBN,Beirut,Beirut,33.887,35.5127
12/28/13,186880.33,LBN,Beirut,Beirut,33.887,35.5127
12/29/13,187114.67,LBN,Beirut,Beirut,33.887,35.5127
12/30/13,187349,LBN,Beirut,Beirut,33.887,35.5127
12/31/13,187801,LBN,Beirut,Beirut,33.887,35.5127
1/1/14,188237,LBN,Beirut,Beirut,33.887,35.5127
1/2/14,188673,LBN,Beirut,Beirut,33.887,35.5127
1/3/14,189473,LBN,Beirut,Beirut,33.887,35.5127
1/4/14,189759,LBN,Beirut,Beirut,33.887,35.5127
1/5/14,190045,LBN,Beirut,Beirut,33.887,35.5127
1/6/14,190331,LBN,Beirut,Beirut,33.887,35.5127
1/7/14,191094,LBN,Beirut,Beirut,33.887,35.5127
1/8/14,192018,LBN,Beirut,Beirut,33.887,35.5127
1/9/14,192956,LBN,Beirut,Beirut,33.887,35.5127
1/10/14,193834,LBN,Beirut,Beirut,33.887,35.5127
1/11/14,194070.25,LBN,Beirut,Beirut,33.887,35.5127
1/12/14,194306.5,LBN,Beirut,Beirut,33.887,35.5127
1/13/14,194542.75,LBN,Beirut,Beirut,33.887,35.5127
1/14/14,194779,LBN,Beirut,Beirut,33.887,35.5127
1/15/14,195918,LBN,Beirut,Beirut,33.887,35.5127
1/16/14,196941,LBN,Beirut,Beirut,33.887,35.5127
1/17/14,197538.5,LBN,Beirut,Beirut,33.887,35.5127
1/18/14,198136,LBN,Beirut,Beirut,33.887,35.5127
1/19/14,198525.5,LBN,Beirut,Beirut,33.887,35.5127
1/20/14,198915,LBN,Beirut,Beirut,33.887,35.5127
1/21/14,199698,LBN,Beirut,Beirut,33.887,35.5127
1/22/14,200833,LBN,Beirut,Beirut,33.887,35.5127
1/23/14,201818,LBN,Beirut,Beirut,33.887,35.5127
1/24/14,202625,LBN,Beirut,Beirut,33.887,35.5127
1/25/14,202952.33,LBN,Beirut,Beirut,33.887,35.5127
1/26/14,203279.67,LBN,Beirut,Beirut,33.887,35.5127
1/27/14,203607,LBN,Beirut,Beirut,33.887,35.5127
1/28/14,204731,LBN,Beirut,Beirut,33.887,35.5127
1/29/14,205621,LBN,Beirut,Beirut,33.887,35.5127
1/30/14,206393,LBN,Beirut,Beirut,33.887,35.5127
1/31/14,207614,LBN,Beirut,Beirut,33.887,35.5127
2/1/14,207973,LBN,Beirut,Beirut,33.887,35.5127
2/2/14,208332,LBN,Beirut,Beirut,33.887,35.5127
2/3/14,208691,LBN,Beirut,Beirut,33.887,35.5127
2/4/14,209805,LBN,Beirut,Beirut,33.887,35.5127
2/5/14,211032,LBN,Beirut,Beirut,33.887,35.5127
2/6/14,212195,LBN,Beirut,Beirut,33.887,35.5127
2/7/14,212750,LBN,Beirut,Beirut,33.887,35.5127
2/8/14,213158.33,LBN,Beirut,Beirut,33.887,35.5127
2/9/14,213566.67,LBN,Beirut,Beirut,33.887,35.5127
2/10/14,213975,LBN,Beirut,Beirut,33.887,35.5127
2/11/14,215028,LBN,Beirut,Beirut,33.887,35.5127
2/12/14,216179,LBN,Beirut,Beirut,33.887,35.5127
2/13/14,217260,LBN,Beirut,Beirut,33.887,35.5127
2/14/14,218036,LBN,Beirut,Beirut,33.887,35.5127
2/15/14,217955.33,LBN,Beirut,Beirut,33.887,35.5127
2/16/14,217874.67,LBN,Beirut,Beirut,33.887,35.5127
2/17/14,217794,LBN,Beirut,Beirut,33.887,35.5127
2/18/14,218819,LBN,Beirut,Beirut,33.887,35.5127
2/19/14,219895,LBN,Beirut,Beirut,33.887,35.5127
2/20/14,220897,LBN,Beirut,Beirut,33.887,35.5127
2/21/14,221771,LBN,Beirut,Beirut,33.887,35.5127
2/22/14,222150.67,LBN,Beirut,Beirut,33.887,35.5127
2/23/14,222530.33,LBN,Beirut,Beirut,33.887,35.5127
2/24/14,222910,LBN,Beirut,Beirut,33.887,35.5127
2/25/14,224079,LBN,Beirut,Beirut,33.887,35.5127
2/26/14,225248,LBN,Beirut,Beirut,33.887,35.5127
2/27/14,226480,LBN,Beirut,Beirut,33.887,35.5127
2/28/14,227228,LBN,Beirut,Beirut,33.887,35.5127
3/1/14,227524,LBN,Beirut,Beirut,33.887,35.5127
3/2/14,227820,LBN,Beirut,Beirut,33.887,35.5127
3/3/14,228116,LBN,Beirut,Beirut,33.887,35.5127
3/4/14,229003,LBN,Beirut,Beirut,33.887,35.5127
3/5/14,229778,LBN,Beirut,Beirut,33.887,35.5127
3/6/14,230477,LBN,Beirut,Beirut,33.887,35.5127
3/7/14,231297,LBN,Beirut,Beirut,33.887,35.5127
3/8/14,231594.33,LBN,Beirut,Beirut,33.887,35.5127
3/9/14,231891.67,LBN,Beirut,Beirut,33.887,35.5127
3/10/14,232189,LBN,Beirut,Beirut,33.887,35.5127
3/11/14,233180,LBN,Beirut,Beirut,33.887,35.5127
3/12/14,234141,LBN,Beirut,Beirut,33.887,35.5127
3/13/14,235206,LBN,Beirut,Beirut,33.887,35.5127
3/14/14,235632.5,LBN,Beirut,Beirut,33.887,35.5127
3/15/14,236059,LBN,Beirut,Beirut,33.887,35.5127
3/16/14,236486,LBN,Beirut,Beirut,33.887,35.5127
3/17/14,236913,LBN,Beirut,Beirut,33.887,35.5127
3/18/14,237698,LBN,Beirut,Beirut,33.887,35.5127
3/19/14,238756,LBN,Beirut,Beirut,33.887,35.5127
3/20/14,239683,LBN,Beirut,Beirut,33.887,35.5127
3/21/14,240128,LBN,Beirut,Beirut,33.887,35.5127
3/22/14,240573,LBN,Beirut,Beirut,33.887,35.5127
3/23/14,241072,LBN,Beirut,Beirut,33.887,35.5127
3/24/14,241571,LBN,Beirut,Beirut,33.887,35.5127
3/25/14,242663,LBN,Beirut,Beirut,33.887,35.5127
3/26/14,243661,LBN,Beirut,Beirut,33.887,35.5127
3/27/14,244679,LBN,Beirut,Beirut,33.887,35.5127
3/28/14,245233,LBN,Beirut,Beirut,33.887,35.5127
3/29/14,245583.67,LBN,Beirut,Beirut,33.887,35.5127
3/30/14,245934.33,LBN,Beirut,Beirut,33.887,35.5127
3/31/14,246285,LBN,Beirut,Beirut,33.887,35.5127
4/1/14,247107,LBN,Beirut,Beirut,33.887,35.5127
4/2/14,249227,LBN,Beirut,Beirut,33.887,35.5127
4/3/14,250142,LBN,Beirut,Beirut,33.887,35.5127
4/4/14,250626.5,LBN,Beirut,Beirut,33.887,35.5127
4/5/14,251111,LBN,Beirut,Beirut,33.887,35.5127
4/6/14,251605.5,LBN,Beirut,Beirut,33.887,35.5127
4/7/14,252100,LBN,Beirut,Beirut,33.887,35.5127
4/8/14,253066,LBN,Beirut,Beirut,33.887,35.5127
4/9/14,254021,LBN,Beirut,Beirut,33.887,35.5127
4/10/14,254895,LBN,Beirut,Beirut,33.887,35.5127
4/11/14,255373.5,LBN,Beirut,Beirut,33.887,35.5127
4/12/14,255852,LBN,Beirut,Beirut,33.887,35.5127
4/13/14,256294,LBN,Beirut,Beirut,33.887,35.5127
4/14/14,256736,LBN,Beirut,Beirut,33.887,35.5127
4/15/14,257710,LBN,Beirut,Beirut,33.887,35.5127
4/16/14,258194,LBN,Beirut,Beirut,33.887,35.5127
4/17/14,259153,LBN,Beirut,Beirut,33.887,35.5127
4/18/14,259347.8,LBN,Beirut,Beirut,33.887,35.5127
4/19/14,259542.6,LBN,Beirut,Beirut,33.887,35.5127
4/20/14,259737.4,LBN,Beirut,Beirut,33.887,35.5127
4/21/14,259932.2,LBN,Beirut,Beirut,33.887,35.5127
4/22/14,260127,LBN,Beirut,Beirut,33.887,35.5127
4/23/14,260717,LBN,Beirut,Beirut,33.887,35.5127
4/24/14,261307,LBN,Beirut,Beirut,33.887,35.5127
4/25/14,261897,LBN,Beirut,Beirut,33.887,35.5127
4/26/14,262487,LBN,Beirut,Beirut,33.887,35.5127
4/27/14,262938,LBN,Beirut,Beirut,33.887,35.5127
4/28/14,263389,LBN,Beirut,Beirut,33.887,35.5127
4/29/14,264278.5,LBN,Beirut,Beirut,33.887,35.5127
4/30/14,265168,LBN,Beirut,Beirut,33.887,35.5127
5/1/14,265490.5,LBN,Beirut,Beirut,33.887,35.5127
5/2/14,265813,LBN,Beirut,Beirut,33.887,35.5127
5/3/14,266037.67,LBN,Beirut,Beirut,33.887,35.5127
5/4/14,266262.33,LBN,Beirut,Beirut,33.887,35.5127
5/5/14,266487,LBN,Beirut,Beirut,33.887,35.5127
5/6/14,267179,LBN,Beirut,Beirut,33.887,35.5127
5/7/14,267822,LBN,Beirut,Beirut,33.887,35.5127
5/8/14,268452,LBN,Beirut,Beirut,33.887,35.5127
5/9/14,268735,LBN,Beirut,Beirut,33.887,35.5127
5/10/14,269018,LBN,Beirut,Beirut,33.887,35.5127
5/11/14,267998,LBN,Beirut,Beirut,33.887,35.5127
5/12/14,266978,LBN,Beirut,Beirut,33.887,35.5127
5/13/14,267833,LBN,Beirut,Beirut,33.887,35.5127
5/14/14,268572,LBN,Beirut,Beirut,33.887,35.5127
5/15/14,269228,LBN,Beirut,Beirut,33.887,35.5127
5/16/14,269631,LBN,Beirut,Beirut,33.887,35.5127
5/17/14,270034,LBN,Beirut,Beirut,33.887,35.5127
5/18/14,270377,LBN,Beirut,Beirut,33.887,35.5127
5/19/14,270720,LBN,Beirut,Beirut,33.887,35.5127
5/20/14,271385,LBN,Beirut,Beirut,33.887,35.5127
5/21/14,271990,LBN,Beirut,Beirut,33.887,35.5127
5/22/14,272349.5,LBN,Beirut,Beirut,33.887,35.5127
5/23/14,272709,LBN,Beirut,Beirut,33.887,35.5127
5/24/14,273068.5,LBN,Beirut,Beirut,33.887,35.5127
5/25/14,273428,LBN,Beirut,Beirut,33.887,35.5127
5/26/14,273787.5,LBN,Beirut,Beirut,33.887,35.5127
5/27/14,274147,LBN,Beirut,Beirut,33.887,35.5127
5/28/14,274742.5,LBN,Beirut,Beirut,33.887,35.5127
5/29/14,275338,LBN,Beirut,Beirut,33.887,35.5127
5/30/14,275143.5,LBN,Beirut,Beirut,33.887,35.5127
5/31/14,274949,LBN,Beirut,Beirut,33.887,35.5127
6/1/14,275282,LBN,Beirut,Beirut,33.887,35.5127
6/2/14,275615,LBN,Beirut,Beirut,33.887,35.5127
6/3/14,276121,LBN,Beirut,Beirut,33.887,35.5127
6/4/14,276659,LBN,Beirut,Beirut,33.887,35.5127
6/5/14,277197,LBN,Beirut,Beirut,33.887,35.5127
6/6/14,277473,LBN,Beirut,Beirut,33.887,35.5127
6/7/14,277749,LBN,Beirut,Beirut,33.887,35.5127
6/8/14,277975.5,LBN,Beirut,Beirut,33.887,35.5127
6/9/14,278202,LBN,Beirut,Beirut,33.887,35.5127
6/10/14,278821,LBN,Beirut,Beirut,33.887,35.5127
6/11/14,279425,LBN,Beirut,Beirut,33.887,35.5127
6/12/14,279913,LBN,Beirut,Beirut,33.887,35.5127
6/13/14,280530,LBN,Beirut,Beirut,33.887,35.5127
6/14/14,280727.67,LBN,Beirut,Beirut,33.887,35.5127
6/15/14,280925.33,LBN,Beirut,Beirut,33.887,35.5127
6/16/14,281123,LBN,Beirut,Beirut,33.887,35.5127
6/17/14,281759,LBN,Beirut,Beirut,33.887,35.5127
6/18/14,282280,LBN,Beirut,Beirut,33.887,35.5127
6/19/14,282896,LBN,Beirut,Beirut,33.887,35.5127
6/20/14,283190.5,LBN,Beirut,Beirut,33.887,35.5127
6/21/14,283485,LBN,Beirut,Beirut,33.887,35.5127
6/22/14,283878,LBN,Beirut,Beirut,33.887,35.5127
6/23/14,284271,LBN,Beirut,Beirut,33.887,35.5127
6/24/14,284882,LBN,Beirut,Beirut,33.887,35.5127
6/25/14,285553,LBN,Beirut,Beirut,33.887,35.5127
6/26/14,286224,LBN,Beirut,Beirut,33.887,35.5127
6/27/14,286444.5,LBN,Beirut,Beirut,33.887,35.5127
6/28/14,286665,LBN,Beirut,Beirut,33.887,35.5127
6/29/14,286990,LBN,Beirut,Beirut,33.887,35.5127
6/30/14,287315,LBN,Beirut,Beirut,33.887,35.5127
7/1/14,287689,LBN,Beirut,Beirut,33.887,35.5127
7/2/14,288142.25,LBN,Beirut,Beirut,33.887,35.5127
7/3/14,288595.5,LBN,Beirut,Beirut,33.887,35.5127
7/4/14,289048.75,LBN,Beirut,Beirut,33.887,35.5127
7/5/14,289502,LBN,Beirut,Beirut,33.887,35.5127
7/6/14,289792,LBN,Beirut,Beirut,33.887,35.5127
7/7/14,290082,LBN,Beirut,Beirut,33.887,35.5127
7/8/14,290679,LBN,Beirut,Beirut,33.887,35.5127
7/9/14,291276,LBN,Beirut,Beirut,33.887,35.5127
7/10/14,291834,LBN,Beirut,Beirut,33.887,35.5127
7/11/14,292142,LBN,Beirut,Beirut,33.887,35.5127
7/12/14,292450,LBN,Beirut,Beirut,33.887,35.5127
7/13/14,292758,LBN,Beirut,Beirut,33.887,35.5127
7/14/14,293066,LBN,Beirut,Beirut,33.887,35.5127
7/15/14,292014,LBN,Beirut,Beirut,33.887,35.5127
7/16/14,292571.5,LBN,Beirut,Beirut,33.887,35.5127
7/17/14,293129,LBN,Beirut,Beirut,33.887,35.5127
7/18/14,293459,LBN,Beirut,Beirut,33.887,35.5127
7/19/14,293789,LBN,Beirut,Beirut,33.887,35.5127
7/20/14,294081,LBN,Beirut,Beirut,33.887,35.5127
7/21/14,294373,LBN,Beirut,Beirut,33.887,35.5127
7/22/14,294934,LBN,Beirut,Beirut,33.887,35.5127
7/23/14,295549,LBN,Beirut,Beirut,33.887,35.5127
7/24/14,296092,LBN,Beirut,Beirut,33.887,35.5127
7/25/14,296326,LBN,Beirut,Beirut,33.887,35.5127
7/26/14,296560,LBN,Beirut,Beirut,33.887,35.5127
7/27/14,296733.67,LBN,Beirut,Beirut,33.887,35.5127
7/28/14,296907.33,LBN,Beirut,Beirut,33.887,35.5127
7/29/14,297081,LBN,Beirut,Beirut,33.887,35.5127
7/30/14,297667,LBN,Beirut,Beirut,33.887,35.5127
7/31/14,298286,LBN,Beirut,Beirut,33.887,35.5127
8/1/14,299068,LBN,Beirut,Beirut,33.887,35.5127
8/2/14,299348.33,LBN,Beirut,Beirut,33.887,35.5127
8/3/14,299628.67,LBN,Beirut,Beirut,33.887,35.5127
8/4/14,299909,LBN,Beirut,Beirut,33.887,35.5127
8/5/14,300477,LBN,Beirut,Beirut,33.887,35.5127
8/6/14,301130,LBN,Beirut,Beirut,33.887,35.5127
8/7/14,301541,LBN,Beirut,Beirut,33.887,35.5127
8/8/14,302075,LBN,Beirut,Beirut,33.887,35.5127
8/9/14,302311.33,LBN,Beirut,Beirut,33.887,35.5127
8/10/14,302547.67,LBN,Beirut,Beirut,33.887,35.5127
8/11/14,302784,LBN,Beirut,Beirut,33.887,35.5127
8/12/14,303363,LBN,Beirut,Beirut,33.887,35.5127
8/13/14,303881,LBN,Beirut,Beirut,33.887,35.5127
8/14/14,304399,LBN,Beirut,Beirut,33.887,35.5127
8/15/14,306572,LBN,Beirut,Beirut,33.887,35.5127
8/16/14,306739.67,LBN,Beirut,Beirut,33.887,35.5127
8/17/14,306907.33,LBN,Beirut,Beirut,33.887,35.5127
8/18/14,307075,LBN,Beirut,Beirut,33.887,35.5127
8/19/14,307565,LBN,Beirut,Beirut,33.887,35.5127
8/20/14,308075,LBN,Beirut,Beirut,33.887,35.5127
8/21/14,308681,LBN,Beirut,Beirut,33.887,35.5127
8/22/14,309139,LBN,Beirut,Beirut,33.887,35.5127
8/23/14,309299,LBN,Beirut,Beirut,33.887,35.5127
8/24/14,309459,LBN,Beirut,Beirut,33.887,35.5127
8/25/14,309619,LBN,Beirut,Beirut,33.887,35.5127
8/26/14,310161,LBN,Beirut,Beirut,33.887,35.5127
8/27/14,310557,LBN,Beirut,Beirut,33.887,35.5127
8/28/14,310965,LBN,Beirut,Beirut,33.887,35.5127
8/29/14,311401,LBN,Beirut,Beirut,33.887,35.5127
8/30/14,311445.62,LBN,Beirut,Beirut,33.887,35.5127
8/31/14,311490.23,LBN,Beirut,Beirut,33.887,35.5127
9/1/14,311534.85,LBN,Beirut,Beirut,33.887,35.5127
9/2/14,311579.46,LBN,Beirut,Beirut,33.887,35.5127
9/3/14,311624.08,LBN,Beirut,Beirut,33.887,35.5127
9/4/14,311668.69,LBN,Beirut,Beirut,33.887,35.5127
9/5/14,311713.31,LBN,Beirut,Beirut,33.887,35.5127
9/6/14,311757.92,LBN,Beirut,Beirut,33.887,35.5127
9/7/14,311802.54,LBN,Beirut,Beirut,33.887,35.5127
9/8/14,311847.15,LBN,Beirut,Beirut,33.887,35.5127
9/9/14,311891.77,LBN,Beirut,Beirut,33.887,35.5127
9/10/14,311936.38,LBN,Beirut,Beirut,33.887,35.5127
9/11/14,311981,LBN,Beirut,Beirut,33.887,35.5127
9/12/14,312166.75,LBN,Beirut,Beirut,33.887,35.5127
9/13/14,312352.5,LBN,Beirut,Beirut,33.887,35.5127
9/14/14,312538.25,LBN,Beirut,Beirut,33.887,35.5127
9/15/14,312724,LBN,Beirut,Beirut,33.887,35.5127
9/16/14,313185,LBN,Beirut,Beirut,33.887,35.5127
9/17/14,313646,LBN,Beirut,Beirut,33.887,35.5127
9/18/14,313999,LBN,Beirut,Beirut,33.887,35.5127
9/19/14,314480,LBN,Beirut,Beirut,33.887,35.5127
9/20/14,314632.67,LBN,Beirut,Beirut,33.887,35.5127
9/21/14,314785.33,LBN,Beirut,Beirut,33.887,35.5127
9/22/14,314938,LBN,Beirut,Beirut,33.887,35.5127
9/23/14,315288,LBN,Beirut,Beirut,33.887,35.5127
9/24/14,315718,LBN,Beirut,Beirut,33.887,35.5127
9/25/14,316178,LBN,Beirut,Beirut,33.887,35.5127
9/26/14,316255.25,LBN,Beirut,Beirut,33.887,35.5127
9/27/14,316332.5,LBN,Beirut,Beirut,33.887,35.5127
9/28/14,316409.75,LBN,Beirut,Beirut,33.887,35.5127
9/29/14,316487,LBN,Beirut,Beirut,33.887,35.5127
9/30/14,311520,LBN,Beirut,Beirut,33.887,35.5127
10/1/14,311857,LBN,Beirut,Beirut,33.887,35.5127
10/2/14,308813,LBN,Beirut,Beirut,33.887,35.5127
10/3/14,309145,LBN,Beirut,Beirut,33.887,35.5127
10/4/14,309188,LBN,Beirut,Beirut,33.887,35.5127
10/5/14,309231,LBN,Beirut,Beirut,33.887,35.5127
10/6/14,309274,LBN,Beirut,Beirut,33.887,35.5127
10/7/14,309317,LBN,Beirut,Beirut,33.887,35.5127
10/8/14,309559,LBN,Beirut,Beirut,33.887,35.5127
10/9/14,309603,LBN,Beirut,Beirut,33.887,35.5127
10/10/14,309774,LBN,Beirut,Beirut,33.887,35.5127
10/11/14,309945,LBN,Beirut,Beirut,33.887,35.5127
10/12/14,310084.5,LBN,Beirut,Beirut,33.887,35.5127
10/13/14,310224,LBN,Beirut,Beirut,33.887,35.5127
10/14/14,310442,LBN,Beirut,Beirut,33.887,35.5127
10/15/14,309442,LBN,Beirut,Beirut,33.887,35.5127
10/16/14,309375,LBN,Beirut,Beirut,33.887,35.5127
10/17/14,309636,LBN,Beirut,Beirut,33.887,35.5127
10/18/14,309597,LBN,Beirut,Beirut,33.887,35.5127
10/19/14,309558,LBN,Beirut,Beirut,33.887,35.5127
10/20/14,309519,LBN,Beirut,Beirut,33.887,35.5127
10/21/14,309598,LBN,Beirut,Beirut,33.887,35.5127
10/22/14,309680,LBN,Beirut,Beirut,33.887,35.5127
10/23/14,309564.88,LBN,Beirut,Beirut,33.887,35.5127
10/24/14,309449.75,LBN,Beirut,Beirut,33.887,35.5127
10/25/14,309334.63,LBN,Beirut,Beirut,33.887,35.5127
10/26/14,309219.5,LBN,Beirut,Beirut,33.887,35.5127
10/27/14,309104.38,LBN,Beirut,Beirut,33.887,35.5127
10/28/14,308989.25,LBN,Beirut,Beirut,33.887,35.5127
10/29/14,308874.13,LBN,Beirut,Beirut,33.887,35.5127
10/30/14,308759,LBN,Beirut,Beirut,33.887,35.5127
10/31/14,309023,LBN,Beirut,Beirut,33.887,35.5127
11/1/14,309068.33,LBN,Beirut,Beirut,33.887,35.5127
11/2/14,309113.67,LBN,Beirut,Beirut,33.887,35.5127
11/3/14,309159,LBN,Beirut,Beirut,33.887,35.5127
11/4/14,309494,LBN,Beirut,Beirut,33.887,35.5127
11/5/14,309904,LBN,Beirut,Beirut,33.887,35.5127
11/6/14,310341,LBN,Beirut,Beirut,33.887,35.5127
11/7/14,310749,LBN,Beirut,Beirut,33.887,35.5127
11/8/14,310964.25,LBN,Beirut,Beirut,33.887,35.5127
11/9/14,311179.5,LBN,Beirut,Beirut,33.887,35.5127
11/10/14,311394.75,LBN,Beirut,Beirut,33.887,35.5127
11/11/14,311610,LBN,Beirut,Beirut,33.887,35.5127
11/12/14,312125,LBN,Beirut,Beirut,33.887,35.5127
11/13/14,312714,LBN,Beirut,Beirut,33.887,35.5127
11/14/14,313109,LBN,Beirut,Beirut,33.887,35.5127
11/15/14,313267.33,LBN,Beirut,Beirut,33.887,35.5127
11/16/14,313425.67,LBN,Beirut,Beirut,33.887,35.5127
11/17/14,313584,LBN,Beirut,Beirut,33.887,35.5127
11/18/14,313969,LBN,Beirut,Beirut,33.887,35.5127
11/19/14,314015,LBN,Beirut,Beirut,33.887,35.5127
11/20/14,314413,LBN,Beirut,Beirut,33.887,35.5127
11/21/14,314811,LBN,Beirut,Beirut,33.887,35.5127
11/22/14,314924,LBN,Beirut,Beirut,33.887,35.5127
11/23/14,315037,LBN,Beirut,Beirut,33.887,35.5127
11/24/14,315150,LBN,Beirut,Beirut,33.887,35.5127
